u,g,r,i,z,class
24.29113,22.33411,20.70226,18.7153,17.59589,M
19.479210000000002,18.00209,17.41751,17.36044,17.10925,F
24.36122,22.86301,21.38162,19.35359,18.245420000000003,M
19.562920000000002,19.600929999999998,19.06682,19.01393,18.98581,M
23.10022,20.7839,19.10707,16.73351,15.41407,M
23.11555,20.89955,19.59441,18.8458,18.440279999999998,M
22.23359,20.17602,18.64858,16.71183,15.62755,M
20.34636,19.10679,18.9526,18.90191,18.93938,A
18.75169,17.810979999999997,17.63382,17.57392,17.56661,A
18.4405,17.23433,16.770970000000002,16.58311,16.52457,F
17.08416,16.08912,15.7318,15.58785,15.536270000000002,F
24.43686,22.77577,21.04791,18.96989,17.85053,M
18.03657,17.09154,16.69828,16.52865,16.455270000000002,F
22.46647,21.22505,20.55521,20.19321,20.51308,B
19.15164,18.25106,17.96504,17.87014,17.86621,F
25.18822,22.488210000000002,20.828229999999998,18.42209,17.072589999999998,M
18.59209,17.396,17.16475,17.02746,17.0212,F
25.12554,21.86235,20.35037,18.204520000000002,17.02665,M
17.83447,16.96049,16.7013,16.59433,16.58764,A
23.66197,20.85557,19.18218,17.84989,17.109170000000002,M
19.21999,17.9704,17.97,18.06643,18.0739,A
20.60397,19.32036,19.448929999999997,19.54702,19.759179999999997,A
25.88299,22.18465,20.69507,18.81054,17.779339999999998,M
19.37731,18.22861,17.12247,16.10493,15.45975,M
24.17089,21.32955,19.81555,17.765079999999998,16.61557,M
20.46967,19.18599,19.3328,19.453110000000002,19.37915,A
24.71901,21.60357,19.872,17.50731,16.12526,M
18.26365,18.31725,18.53415,18.75766,19.04025,O
18.78881,17.716639999999998,17.35943,17.224870000000003,17.18555,F
19.40223,18.23844,18.226029999999998,18.2671,18.35446,A
16.81973,15.94395,15.6504,15.53691,15.514920000000002,F
23.6568,21.38674,20.69238,20.3632,19.8121,F
19.4053,18.52594,18.25804,18.144070000000003,18.16672,F
18.6111,17.48967,17.10039,16.94361,16.90703,F
19.82281,18.75955,18.25205,18.083479999999998,18.01716,F
18.36897,17.38656,17.085910000000002,16.97711,16.95391,F
17.8157,16.89524,16.62931,16.51816,16.49964,F
19.49786,18.55924,18.27137,18.15543,18.144289999999998,A
23.56275,22.99569,21.275660000000002,19.26624,18.11543,M
17.55725,16.39419,16.36475,16.40831,16.47114,A
25.535510000000002,20.92909,19.28302,17.199579999999997,16.040210000000002,M
20.151410000000002,18.8746,18.84551,18.87433,18.855829999999997,A
19.56614,18.62332,18.33158,18.2184,18.18325,A
23.118489999999998,21.28596,19.47946,18.609920000000002,18.06578,M
19.19964,18.33162,18.06145,17.94456,17.98272,A
20.18873,18.428910000000002,17.43166,16.78482,16.403470000000002,M
19.98866,18.92621,18.839979999999997,18.86637,18.93478,A
19.353260000000002,18.242160000000002,18.1834,18.19592,18.22575,A
20.64904,20.049570000000003,20.35454,20.61648,20.96379,A
25.461660000000002,21.70092,19.9585,17.75936,16.507920000000002,M
18.339560000000002,17.42239,17.17936,17.095270000000003,17.085179999999998,A
20.702679999999997,19.38328,19.44675,19.56717,19.52374,A
22.582720000000002,19.76439,18.35567,17.47266,16.99589,M
25.282320000000002,22.531570000000002,20.93365,19.07108,18.01243,M
18.86767,17.77372,17.79697,17.85866,17.96203,A
16.6494,15.729529999999999,15.39088,15.25441,15.20393,F
22.71537,23.112170000000003,21.511789999999998,19.264689999999998,18.15319,M
19.32871,18.27765,17.933429999999998,17.78598,17.743660000000002,F
19.52139,18.33316,18.30051,18.37354,18.465329999999998,A
22.61204,20.86666,20.270889999999998,20.15165,19.67044,F
19.56736,18.56928,18.20139,18.072570000000002,18.03507,F
17.86544,16.93769,16.602510000000002,16.48466,16.41023,F
18.263460000000002,17.21131,16.89002,16.729870000000002,16.71024,F
19.245160000000002,18.23795,17.94158,17.82451,17.77425,F
19.36821,18.41064,18.171979999999998,18.0887,18.025760000000002,A
17.205779999999997,16.29624,16.009079999999997,15.90955,15.8832,F
16.31545,14.940529999999999,14.4471,14.27351,14.2286,F
19.2282,17.70328,17.15031,16.952560000000002,16.891579999999998,F
19.16475,17.48471,16.82171,16.5801,16.45715,F
19.462329999999998,18.17265,17.62474,17.41403,17.32764,F
19.90661,18.83911,18.72021,18.709770000000002,18.69364,A
16.999679999999998,15.92196,15.50835,15.37885,15.324929999999998,F
25.25006,21.580560000000002,20.67621,19.78061,19.34306,M
17.21084,16.24992,15.87672,15.715110000000001,15.649189999999999,F
22.07725,20.92349,20.24384,19.96934,19.50404,F
23.657120000000003,20.20318,18.409370000000003,17.474729999999997,16.86688,M
19.62294,18.80333,18.52992,18.42379,18.4204,A
17.86838,16.900570000000002,16.63751,16.50565,16.4815,F
24.71673,21.748179999999998,20.22664,18.17896,17.09143,M
20.26318,19.3152,18.96169,18.82077,18.82677,F
18.58176,17.31426,17.35161,17.44959,17.49981,A
26.011789999999998,24.014229999999998,21.62245,19.35539,18.03446,M
24.01211,22.39795,20.72717,18.67855,17.59925,M
17.97241,16.98409,16.663120000000003,16.523970000000002,16.480439999999998,A
19.545479999999998,18.51605,18.23875,18.122889999999998,18.130879999999998,F
17.71032,16.75219,16.39698,16.26086,16.21801,F
19.58605,18.65597,18.34133,18.198339999999998,18.07516,F
21.22614,20.3877,20.33853,20.35789,20.54133,A
20.184379999999997,19.72675,19.60579,19.631,19.79938,A
20.43739,19.17955,19.19588,19.268179999999997,19.32163,A
18.835379999999997,17.5987,17.71799,17.82848,17.9144,A
16.69215,15.4117,15.35702,15.36994,15.39569,A
19.74345,18.58452,18.683970000000002,18.84025,18.98917,A
20.36595,19.20831,19.144560000000002,19.223679999999998,19.19075,A
21.152379999999997,20.25127,20.30431,20.31615,20.5037,A
17.51312,16.28734,16.004,15.900889999999999,15.86314,F
17.02047,15.91434,16.14807,16.35011,16.43507,A
24.12677,21.954629999999998,19.9552,17.88994,16.82016,M
18.34134,17.03125,17.11168,17.20534,17.24776,A
17.14852,16.11489,15.91656,15.86544,15.87925,F
18.02063,16.90173,16.86724,16.91068,17.00649,A
17.57625,16.62633,16.29403,16.15897,16.11632,F
18.60223,17.572689999999998,17.24846,17.12827,17.095779999999998,F
21.24239,20.305670000000003,20.2695,20.39494,20.50881,A
23.393720000000002,20.15364,18.56002,17.37592,16.81056,M
19.76738,18.80744,18.706889999999998,18.7152,18.752129999999998,A
25.71697,23.588720000000002,21.77486,20.20494,19.12598,M
17.06534,15.96972,15.63071,15.523589999999999,15.481129999999999,F
21.49,19.93489,19.20168,19.060879999999997,19.32545,O
22.76686,20.86243,19.43662,21.14715,18.13915,M
24.9868,21.98766,19.95983,18.87128,18.16338,M
16.74939,16.851779999999998,17.307579999999998,17.6133,17.87125,B
18.90895,17.88717,17.48976,17.33438,17.257939999999998,F
19.5805,18.14132,17.55902,17.30619,17.18546,F
18.6716,17.694679999999998,17.37559,17.25023,17.18613,F
19.812839999999998,18.48773,18.01134,17.81997,17.78653,F
18.74755,17.748089999999998,17.4263,17.29522,17.27318,F
23.62959,21.81556,20.129089999999998,18.12771,17.04046,M
23.7551,22.634220000000003,21.17933,19.27085,18.214000000000002,M
17.908089999999998,16.96495,16.69549,16.59282,16.5888,F
15.242360000000001,15.542179999999998,16.06063,16.41105,16.740879999999997,B
20.31484,19.128870000000003,19.181820000000002,19.261960000000002,19.39191,A
25.09185,22.61006,21.35045,19.437170000000002,18.41553,M
20.771179999999998,19.665029999999998,19.375989999999998,19.26762,19.136039999999998,F
24.22041,22.90126,21.29478,19.394470000000002,18.36219,M
26.271890000000003,22.64311,21.154120000000002,19.028029999999998,17.79406,M
20.0869,19.04956,19.26331,19.49054,19.59675,A
23.53305,22.07975,20.56898,18.45191,17.26363,M
23.56559,22.34562,20.822789999999998,18.95124,17.94364,M
20.932270000000003,19.915029999999998,20.05925,20.433770000000003,20.1605,A
19.48892,19.5628,19.913520000000002,20.13392,20.18306,O
23.11629,22.649,20.93113,19.07214,18.03432,M
19.26805,17.96934,17.48539,17.33357,17.28601,F
24.34834,21.95102,20.98696,19.9211,19.5598,M
19.476689999999998,18.45102,18.14526,18.026320000000002,18.0844,F
16.74367,15.54379,15.31369,15.233279999999999,15.20977,A
23.357110000000002,22.432879999999997,20.86576,19.000629999999997,17.94886,M
23.88759,22.93952,21.10595,19.11506,18.00599,M
23.56997,22.30142,20.80588,18.68051,17.5874,M
21.046770000000002,19.15644,18.44267,18.18134,17.92144,F
24.95735,22.29479,20.626820000000002,18.76185,17.62075,M
25.69839,22.88786,21.45796,19.50852,18.47561,M
19.276770000000003,18.72021,19.02317,19.18989,19.56381,A
24.172639999999998,21.93901,20.57265,18.62446,17.53117,M
18.35173,17.37114,17.65232,17.86567,18.004089999999998,A
24.33912,21.51979,19.981920000000002,18.12323,17.10112,M
22.04151,22.16205,20.68589,19.08172,18.19797,M
18.07422,17.05245,16.705070000000003,16.568720000000003,16.52286,F
19.2343,17.99256,17.85783,17.84928,17.85316,A
20.6969,19.100939999999998,18.52656,18.3366,19.17657,F
22.14873,20.78227,19.1865,17.01911,15.846589999999999,M
22.61422,20.38564,18.788870000000003,16.85671,15.79851,M
19.84657,19.867910000000002,19.9945,20.167579999999997,20.84672,O
21.528760000000002,19.92051,19.32718,19.4495,18.88433,F
17.98025,16.40377,15.8094,15.46221,15.512270000000001,F
19.86779,17.51116,16.16121,15.448179999999999,15.031820000000002,M
18.12756,17.14772,16.80038,16.665789999999998,16.601570000000002,F
22.54468,19.706020000000002,18.02499,16.96697,16.4247,M
22.280929999999998,21.23921,20.96481,20.42159,19.96844,M
19.53953,18.548,18.26071,18.13319,18.14001,F
23.53521,22.09817,20.53479,18.5594,17.53004,M
25.28971,22.02673,20.302220000000002,18.06709,16.89797,M
20.45739,19.425520000000002,19.29263,19.28409,19.35675,A
18.61696,17.40245,16.85453,16.837970000000002,16.47299,F
24.64411,22.839879999999997,21.262970000000003,19.31851,18.23489,M
26.4883,22.650489999999998,21.07411,18.9111,17.72617,M
24.01312,22.89869,21.49132,19.27212,18.09479,M
25.14629,22.39304,20.79897,18.720670000000002,17.64746,M
18.828770000000002,17.50889,16.97547,16.753239999999998,16.68153,F
16.65596,15.50901,15.46531,15.47284,15.47485,A
17.50421,16.546889999999998,16.2163,16.10824,16.05866,F
18.36581,17.32385,16.89865,16.71595,16.64694,F
22.80451,19.60367,18.2042,17.3997,16.991229999999998,M
17.44812,16.58385,16.33401,16.214570000000002,16.22605,A
17.71301,16.81861,16.49325,16.366139999999998,16.33376,F
25.087989999999998,21.764210000000002,20.44418,18.921,18.278760000000002,M
20.32486,19.076729999999998,19.16861,19.26003,19.19932,A
20.17145,18.72054,18.07469,17.86925,17.76114,F
18.96755,17.823339999999998,17.62446,17.57734,17.57659,F
17.01965,16.1225,15.86169,15.77125,15.743260000000001,F
19.09149,17.84039,17.340970000000002,17.14817,17.04188,F
25.15941,21.90716,20.478270000000002,18.44582,17.3028,M
23.49069,22.76758,21.05886,19.1361,18.01135,M
24.67963,22.85825,21.28558,19.3573,18.22799,M
17.79636,15.171420000000001,13.901060000000001,13.67544,13.0686,M
19.80474,19.78204,20.00338,20.12647,20.40855,O
18.867820000000002,17.797420000000002,17.65184,17.60431,17.64041,A
20.28337,19.16248,18.99989,18.91517,18.91411,A
23.429389999999998,21.58268,20.88616,20.46791,20.53582,F
17.5026,16.4029,15.97761,15.80526,15.74514,F
23.4994,22.30655,20.74008,19.76228,19.152379999999997,M
16.67857,15.73569,15.365689999999999,15.20675,15.17056,F
18.862779999999997,17.8363,17.453670000000002,17.29409,17.22816,F
18.96011,17.831979999999998,17.22651,16.95965,16.80379,F
22.21901,19.8914,18.11223,17.19635,16.6914,M
19.16229,18.06983,17.66385,17.51454,17.4471,F
19.66191,19.29531,19.27806,18.72344,18.14698,M
23.98508,21.39922,20.87337,20.2313,19.64551,M
21.246579999999998,20.132460000000002,19.40952,19.16094,19.57339,F
22.98282,20.12792,18.55377,17.79524,17.29959,M
25.77161,22.62835,21.02126,19.24063,18.29477,M
26.04553,23.29221,22.03785,19.42952,17.93223,M
22.67513,20.64689,19.051470000000002,17.145039999999998,16.096410000000002,M
22.653029999999998,20.027479999999997,18.45682,16.4817,15.43336,M
25.4826,22.74509,21.25145,19.37181,18.237370000000002,M
25.38852,22.168779999999998,20.67236,18.78821,17.75729,M
17.45852,16.45267,16.37455,16.36838,16.442870000000003,A
25.51567,22.77958,21.36191,19.09374,17.846989999999998,M
24.94536,21.22125,19.56868,17.67985,16.63195,M
25.1512,22.59017,21.20543,18.98986,17.689629999999998,M
17.8839,16.95233,16.60427,16.47229,16.43715,F
18.983970000000003,17.78365,17.404339999999998,17.26529,17.23891,F
20.62519,19.43015,18.9881,18.87175,18.71088,F
23.074089999999998,22.82764,21.09662,19.13524,18.07864,M
19.46665,18.50358,18.18368,18.113979999999998,18.10691,F
24.57891,21.64954,20.172420000000002,18.12698,17.05998,M
24.2983,21.26974,19.66483,17.52419,16.363979999999998,M
26.55053,22.84879,21.27698,19.376929999999998,18.29407,M
17.213829999999998,15.9181,15.94955,16.030260000000002,16.07935,A
18.50809,17.4425,17.08341,16.92182,16.87283,F
18.27484,17.84083,17.7924,17.793039999999998,18.00659,A
19.85045,19.9014,20.19374,20.512970000000003,20.85097,O
26.270190000000003,22.56772,21.05106,19.04792,17.93064,M
24.11184,22.248910000000002,20.63867,18.70114,17.6488,M
16.628610000000002,15.396020000000002,15.21471,15.133339999999999,15.096810000000001,A
18.81356,17.67812,17.44582,17.350620000000003,17.35752,A
19.128870000000003,17.962989999999998,17.746029999999998,17.682879999999997,17.7105,A
18.46861,17.49174,17.24908,17.14663,17.149379999999997,A
17.18992,16.22781,15.95292,15.84477,15.803270000000001,A
23.616870000000002,22.303179999999998,20.76624,18.79897,17.72041,M
19.54543,18.42403,18.05809,17.90713,17.87213,F
25.72624,22.4665,20.844739999999998,18.92933,17.82619,M
16.298579999999998,14.991229999999998,14.88844,14.869370000000002,14.886970000000002,A
23.33514,22.95683,21.57933,19.11456,17.64147,M
19.305870000000002,18.37152,18.05893,17.95029,17.88927,F
17.73931,16.63501,16.28035,16.15022,16.11035,F
22.88705,21.60726,20.088729999999998,18.89966,18.27252,M
25.91206,24.020429999999998,21.50346,19.43984,18.28407,M
16.939510000000002,15.795639999999999,15.419170000000001,15.2859,15.263639999999999,F
19.07765,19.286270000000002,19.66943,19.939529999999998,20.14517,O
20.4632,19.26241,18.92088,18.8053,18.68126,F
17.36715,17.59211,17.8372,17.95381,18.01324,O
19.20223,17.87603,17.17383,16.83899,16.62344,F
21.18109,19.749579999999998,19.08151,19.19041,18.624370000000003,F
23.9412,20.69817,19.19151,18.17673,17.64425,M
19.46687,18.128729999999997,17.61196,17.40619,17.3234,F
19.93909,18.389429999999997,17.64799,17.52733,17.32178,F
17.37826,16.08016,15.964229999999999,15.977979999999999,16.03931,F
24.28647,22.29599,20.67013,19.90176,19.60491,M
22.03319,19.4492,17.969070000000002,17.03343,17.007270000000002,M
16.78554,15.837760000000001,15.45832,15.2661,15.19769,F
18.65468,17.64911,17.89787,18.07894,18.16866,A
25.405,22.36477,20.992160000000002,18.9087,17.83418,M
17.86019,16.934060000000002,16.667679999999997,16.566470000000002,16.57225,F
19.179660000000002,18.33521,18.06363,17.97028,17.88635,A
22.22174,21.75607,21.22406,20.37194,19.692970000000003,M
20.087670000000003,18.97205,19.06385,19.14262,19.22815,A
25.49107,26.041529999999998,22.49859,19.1813,17.49936,M
26.489240000000002,22.79961,21.0727,18.75394,17.566270000000003,M
25.78126,22.36466,21.10269,19.08672,18.02664,M
23.411839999999998,22.92386,21.08977,18.95038,17.68635,M
19.17297,17.84471,17.38733,17.19428,17.15192,F
18.434,17.21562,16.76527,16.6033,16.53313,F
26.00574,22.85521,21.44395,19.35965,18.05594,M
24.61505,22.14343,20.47792,18.54673,17.45777,M
17.70635,16.7751,16.53596,16.4352,16.403660000000002,A
23.09584,22.31286,20.908820000000002,19.017020000000002,17.99677,M
24.8682,22.16956,20.69581,18.710929999999998,17.62908,M
24.56914,21.27544,19.880679999999998,19.04961,18.625239999999998,M
17.09093,16.09872,15.775789999999999,15.6561,15.59511,F
17.46799,16.48793,16.18817,16.08604,16.06084,F
28.817709999999998,17.10925,16.56733,16.36541,16.27926,F
28.97089,19.23571,18.89661,18.760920000000002,18.655929999999998,F
17.10935,16.22405,15.98032,15.88495,15.88711,A
17.86786,17.62986,17.664170000000002,17.664360000000002,17.69855,A
28.90516,17.79177,17.520970000000002,17.40849,17.42154,F
18.653470000000002,17.58954,17.1742,16.98938,16.87787,F
18.50599,17.25481,17.197689999999998,17.22257,17.21409,F
19.347579999999997,18.32576,17.88778,17.72799,17.6111,F
21.7749,19.51829,17.98026,17.235570000000003,16.89025,M
17.9715,17.0157,16.68725,16.53357,16.479870000000002,F
25.28781,23.115270000000002,21.38666,19.46472,18.364710000000002,M
20.81587,19.75199,19.46686,19.3177,19.430889999999998,F
19.116310000000002,17.88343,17.418210000000002,17.26609,17.22105,F
16.73162,15.69798,15.39001,15.274820000000002,15.28806,F
18.368570000000002,17.359560000000002,16.971320000000002,16.797629999999998,16.73677,F
23.65157,20.86349,19.24774,17.64164,16.74258,M
18.83064,17.68084,17.78977,17.801289999999998,17.76306,A
24.74932,23.064410000000002,21.31136,19.207160000000002,18.00151,M
22.88577,22.195339999999998,21.336579999999998,20.59319,20.25378,M
17.16224,16.29939,16.01414,15.93181,15.9335,F
19.88005,18.92944,18.58248,18.43843,18.406570000000002,F
24.618679999999998,22.223860000000002,20.633010000000002,18.75795,17.708370000000002,M
22.41045,19.93524,18.3653,16.54335,15.51643,M
24.80643,22.48216,20.43746,19.16412,18.45409,M
23.706329999999998,22.46359,21.25371,19.05305,17.86565,M
19.6556,18.544610000000002,18.48704,18.5352,18.59896,A
18.11309,17.17815,16.82885,16.69279,16.642879999999998,F
19.51448,19.01415,18.920270000000002,18.89798,18.9872,A
24.552889999999998,25.77976,22.61531,19.74952,17.98549,M
24.69053,22.27656,20.82555,19.08896,18.1221,M
23.0815,19.75551,17.80715,16.94346,16.45874,M
22.30615,19.931379999999997,18.55034,17.77751,17.34208,M
25.68287,22.99877,21.43447,18.72929,17.2803,M
17.88764,16.96061,16.63004,16.50164,16.44518,F
19.77336,18.70189,18.75364,18.83353,18.94848,A
19.64173,18.52443,18.54295,18.67127,18.7073,A
22.46741,22.85837,21.52642,18.95188,17.42032,M
24.94981,22.268539999999998,20.56222,18.504179999999998,17.38699,M
25.00036,23.17455,21.27751,19.40791,18.359189999999998,M
23.31762,22.05786,20.59686,18.726679999999998,17.74464,M
23.615270000000002,24.0417,22.37183,19.92178,18.40171,M
23.19409,20.71985,19.37242,18.676820000000003,18.26025,M
23.46785,21.50057,20.08193,18.97816,18.357229999999998,M
18.58106,17.482779999999998,17.08224,16.944689999999998,16.86253,F
23.74363,22.40138,20.68451,18.96257,18.00529,M
25.39782,22.067339999999998,20.43901,19.08632,18.24465,M
24.74374,22.39495,20.78014,19.41604,18.689529999999998,M
22.07408,19.73721,18.25134,16.660420000000002,15.76854,M
24.48499,22.309160000000002,20.66603,19.3795,18.62667,M
24.283839999999998,22.63193,20.0645,18.49299,17.30282,O
24.968529999999998,22.25485,19.90919,18.79844,18.00328,M
21.27179,18.71435,17.28075,15.946110000000001,15.19152,M
20.93667,18.48263,17.06296,15.667589999999999,14.88042,M
25.49362,21.729129999999998,20.18427,19.128420000000002,18.521910000000002,M
